;ANO_ELEICAO;DT_ELEICAO;SG_UF;SG_UE;NM_UE;CD_MUNICIPIO;NM_MUNICIPIO;NR_ZONA;NR_SECAO;NR_VOTAVEL;NM_VOTAVEL;QT_VOTOS;NR_LOCAL_VOTACAO;CD_TIPO_SECAO_AGREGADA;DS_TIPO_SECAO_AGREGADA;NM_LOCAL_VOTACAO;CD_TIPO_LOCAL;DS_TIPO_LOCAL;DS_ENDERECO;NM_BAIRRO;NR_CEP;NR_LATITUDE;NR_LONGITUDE;CD_SITU_LOCAL_VOTACAO;DS_SITU_LOCAL_VOTACAO;CD_SITU_ZONA;DS_SITU_ZONA;CD_SITU_SECAO;DS_SITU_SECAO;CD_SITU_LOCALIDADE;DS_SITU_LOCALIDADE;CD_SITU_SECAO_ACESSIBILIDADE;DS_SITU_SECAO_ACESSIBILIDADE;QT_ELEITOR;QT_ELEITOR_ELEICAO
373;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;79;44444;ANDERSON CARNEIRO DA SILVA;1;1082;1;Principal;EE. SANTA OLÍMPIA;1;Convencional;RUA FREIRE DE ANDRADE, 4;VILA RICA;9850260;-23,7250996;-46,5773545;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;384;384
374;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;79;28300;ANDERSON CARNEIRO DA SILVA;2;1082;1;Principal;EE. SANTA OLÍMPIA;1;Convencional;RUA FREIRE DE ANDRADE, 4;VILA RICA;9850260;-23,7250996;-46,5773545;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;384;384
375;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;80;44444;ANDERSON CARNEIRO DA SILVA;1;1082;1;Principal;EE. SANTA OLÍMPIA;1;Convencional;RUA FREIRE DE ANDRADE, 4;VILA RICA;9850260;-23,7250996;-46,5773545;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;388;388
376;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;80;28300;ANDERSON CARNEIRO DA SILVA;5;1082;1;Principal;EE. SANTA OLÍMPIA;1;Convencional;RUA FREIRE DE ANDRADE, 4;VILA RICA;9850260;-23,7250996;-46,5773545;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;388;388
377;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;83;44444;ANDERSON CARNEIRO DA SILVA;1;1082;1;Principal;EE. SANTA OLÍMPIA;1;Convencional;RUA FREIRE DE ANDRADE, 4;VILA RICA;9850260;-23,7250996;-46,5773545;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;387;387
378;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;83;28300;ANDERSON CARNEIRO DA SILVA;2;1082;1;Principal;EE. SANTA OLÍMPIA;1;Convencional;RUA FREIRE DE ANDRADE, 4;VILA RICA;9850260;-23,7250996;-46,5773545;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;387;387
379;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;94;44444;ANDERSON CARNEIRO DA SILVA;1;1112;1;Principal;EE. PROF EUCLYDES DESLANDES;1;Convencional;ESTRADA DOS CASA, 2109;JARDIM IPÊ;9840000;-23,7419138;-46,5724073;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;376;376
380;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;95;44444;ANDERSON CARNEIRO DA SILVA;1;1112;1;Principal;EE. PROF EUCLYDES DESLANDES;1;Convencional;ESTRADA DOS CASA, 2109;JARDIM IPÊ;9840000;-23,7419138;-46,5724073;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;378;378
381;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;97;44444;ANDERSON CARNEIRO DA SILVA;2;1112;1;Principal;EE. PROF EUCLYDES DESLANDES;1;Convencional;ESTRADA DOS CASA, 2109;JARDIM IPÊ;9840000;-23,7419138;-46,5724073;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;379;379
382;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;102;44444;ANDERSON CARNEIRO DA SILVA;1;1112;1;Principal;EE. PROF EUCLYDES DESLANDES;1;Convencional;ESTRADA DOS CASA, 2109;JARDIM IPÊ;9840000;-23,7419138;-46,5724073;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;379;379
383;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;108;44444;ANDERSON CARNEIRO DA SILVA;1;1120;1;Principal;EE. JEAN PIAGET;1;Convencional;RUA MARIA COPEINSK, 191;JARDIM DETROIT;9840520;-23,7386395;-46,573612;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;381;381
384;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;108;28300;ANDERSON CARNEIRO DA SILVA;3;1120;1;Principal;EE. JEAN PIAGET;1;Convencional;RUA MARIA COPEINSK, 191;JARDIM DETROIT;9840520;-23,7386395;-46,573612;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;381;381
385;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;190;44444;ANDERSON CARNEIRO DA SILVA;1;1082;1;Principal;EE. SANTA OLÍMPIA;1;Convencional;RUA FREIRE DE ANDRADE, 4;VILA RICA;9850260;-23,7250996;-46,5773545;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;388;388
386;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;190;28300;ANDERSON CARNEIRO DA SILVA;1;1082;1;Principal;EE. SANTA OLÍMPIA;1;Convencional;RUA FREIRE DE ANDRADE, 4;VILA RICA;9850260;-23,7250996;-46,5773545;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;388;388
387;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;191;44444;ANDERSON CARNEIRO DA SILVA;1;1120;1;Principal;EE. JEAN PIAGET;1;Convencional;RUA MARIA COPEINSK, 191;JARDIM DETROIT;9840520;-23,7386395;-46,573612;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;379;379
388;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;191;28300;ANDERSON CARNEIRO DA SILVA;1;1120;1;Principal;EE. JEAN PIAGET;1;Convencional;RUA MARIA COPEINSK, 191;JARDIM DETROIT;9840520;-23,7386395;-46,573612;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;379;379
389;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;194;44444;ANDERSON CARNEIRO DA SILVA;1;1015;1;Principal;EMEB.  ESTUDANTE FLAMÍNIO ARAÚJO DE CASTRO RANGEL;1;Convencional;RUA ASSUNÇÃO, 176;VILA MARCHI;9810410;-23,721102;-46,5611371;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;368;368
390;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;226;44444;ANDERSON CARNEIRO DA SILVA;1;1120;1;Principal;EE. JEAN PIAGET;1;Convencional;RUA MARIA COPEINSK, 191;JARDIM DETROIT;9840520;-23,7386395;-46,573612;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;399;399
391;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;226;28300;ANDERSON CARNEIRO DA SILVA;2;1120;1;Principal;EE. JEAN PIAGET;1;Convencional;RUA MARIA COPEINSK, 191;JARDIM DETROIT;9840520;-23,7386395;-46,573612;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;399;399
392;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;271;44444;ANDERSON CARNEIRO DA SILVA;1;1120;1;Principal;EE. JEAN PIAGET;1;Convencional;RUA MARIA COPEINSK, 191;JARDIM DETROIT;9840520;-23,7386395;-46,573612;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;376;376
393;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;277;44444;ANDERSON CARNEIRO DA SILVA;1;1309;1;Principal;EE. MÁRIO FRANCISCON;1;Convencional;ESTRADA DOS CASAS, 2650;JARDIM DO LAGO;9840000;-23,7415348;-46,576312;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;395;395
394;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;277;28300;ANDERSON CARNEIRO DA SILVA;2;1309;1;Principal;EE. MÁRIO FRANCISCON;1;Convencional;ESTRADA DOS CASAS, 2650;JARDIM DO LAGO;9840000;-23,7415348;-46,576312;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;395;395
395;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;298;44444;ANDERSON CARNEIRO DA SILVA;1;1040;1;Principal;EE. MIZUHO;1;Convencional;ESTRADA DO COOPERATIVA, 575;JARDIM FEI MIZUHO;9850480;-23,7226764;-46,5856822;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;388;388
396;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;298;28300;ANDERSON CARNEIRO DA SILVA;3;1040;1;Principal;EE. MIZUHO;1;Convencional;ESTRADA DO COOPERATIVA, 575;JARDIM FEI MIZUHO;9850480;-23,7226764;-46,5856822;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;388;388
397;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;305;44444;ANDERSON CARNEIRO DA SILVA;3;1082;1;Principal;EE. SANTA OLÍMPIA;1;Convencional;RUA FREIRE DE ANDRADE, 4;VILA RICA;9850260;-23,7250996;-46,5773545;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;386;386
398;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;305;28300;ANDERSON CARNEIRO DA SILVA;9;1082;1;Principal;EE. SANTA OLÍMPIA;1;Convencional;RUA FREIRE DE ANDRADE, 4;VILA RICA;9850260;-23,7250996;-46,5773545;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;386;386
399;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;319;44444;ANDERSON CARNEIRO DA SILVA;1;1317;1;Principal;EE. PROFª. CLARICE MAGALHÃES CASTRO;1;Convencional;AVENIDA SENADOR RICARDO BATISTA, 355;VILA SIMONE;9812510;-23,7230059;-46,5725757;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;375;375
400;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;328;44444;ANDERSON CARNEIRO DA SILVA;1;1430;1;Principal;EMEB. MARIANA NEVES INTERLICHE;1;Convencional;RUA ANGELO PESSOTTI, 442;VILA CLARAVAL;9811060;-23,7244224;-46,5655223;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;372;372
401;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;328;28300;ANDERSON CARNEIRO DA SILVA;1;1430;1;Principal;EMEB. MARIANA NEVES INTERLICHE;1;Convencional;RUA ANGELO PESSOTTI, 442;VILA CLARAVAL;9811060;-23,7244224;-46,5655223;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;372;372
402;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;338;44444;ANDERSON CARNEIRO DA SILVA;1;1457;1;Principal;EE. REVERENDO OMAR DAIBERT;1;Convencional;RUA LEONARDO MARTINS NETO, 41;VILA CRUZEIRO;9850020;-23,7318251;-46,5722542;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;393;393
403;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;338;28300;ANDERSON CARNEIRO DA SILVA;2;1457;1;Principal;EE. REVERENDO OMAR DAIBERT;1;Convencional;RUA LEONARDO MARTINS NETO, 41;VILA CRUZEIRO;9850020;-23,7318251;-46,5722542;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;393;393
404;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;343;44444;ANDERSON CARNEIRO DA SILVA;2;1309;1;Principal;EE. MÁRIO FRANCISCON;1;Convencional;ESTRADA DOS CASAS, 2650;JARDIM DO LAGO;9840000;-23,7415348;-46,576312;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;389;389
405;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;344;44444;ANDERSON CARNEIRO DA SILVA;1;1457;1;Principal;EE. REVERENDO OMAR DAIBERT;1;Convencional;RUA LEONARDO MARTINS NETO, 41;VILA CRUZEIRO;9850020;-23,7318251;-46,5722542;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;394;394
406;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;346;44444;ANDERSON CARNEIRO DA SILVA;1;1112;1;Principal;EE. PROF EUCLYDES DESLANDES;1;Convencional;ESTRADA DOS CASA, 2109;JARDIM IPÊ;9840000;-23,7419138;-46,5724073;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;377;377
407;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;347;44444;ANDERSON CARNEIRO DA SILVA;1;1309;1;Principal;EE. MÁRIO FRANCISCON;1;Convencional;ESTRADA DOS CASAS, 2650;JARDIM DO LAGO;9840000;-23,7415348;-46,576312;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;391;391
408;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;347;28300;ANDERSON CARNEIRO DA SILVA;1;1309;1;Principal;EE. MÁRIO FRANCISCON;1;Convencional;ESTRADA DOS CASAS, 2650;JARDIM DO LAGO;9840000;-23,7415348;-46,576312;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;391;391
409;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;355;44444;ANDERSON CARNEIRO DA SILVA;1;1309;1;Principal;EE. MÁRIO FRANCISCON;1;Convencional;ESTRADA DOS CASAS, 2650;JARDIM DO LAGO;9840000;-23,7415348;-46,576312;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;396;396
410;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;358;44444;ANDERSON CARNEIRO DA SILVA;2;1309;1;Principal;EE. MÁRIO FRANCISCON;1;Convencional;ESTRADA DOS CASAS, 2650;JARDIM DO LAGO;9840000;-23,7415348;-46,576312;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;393;393
411;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;358;28300;ANDERSON CARNEIRO DA SILVA;2;1309;1;Principal;EE. MÁRIO FRANCISCON;1;Convencional;ESTRADA DOS CASAS, 2650;JARDIM DO LAGO;9840000;-23,7415348;-46,576312;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;393;393
412;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;359;44444;ANDERSON CARNEIRO DA SILVA;1;1457;1;Principal;EE. REVERENDO OMAR DAIBERT;1;Convencional;RUA LEONARDO MARTINS NETO, 41;VILA CRUZEIRO;9850020;-23,7318251;-46,5722542;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;393;393
413;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;359;28300;ANDERSON CARNEIRO DA SILVA;4;1457;1;Principal;EE. REVERENDO OMAR DAIBERT;1;Convencional;RUA LEONARDO MARTINS NETO, 41;VILA CRUZEIRO;9850020;-23,7318251;-46,5722542;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;393;393
414;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;366;44444;ANDERSON CARNEIRO DA SILVA;1;1082;1;Principal;EE. SANTA OLÍMPIA;1;Convencional;RUA FREIRE DE ANDRADE, 4;VILA RICA;9850260;-23,7250996;-46,5773545;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;389;389
415;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;366;28300;ANDERSON CARNEIRO DA SILVA;5;1082;1;Principal;EE. SANTA OLÍMPIA;1;Convencional;RUA FREIRE DE ANDRADE, 4;VILA RICA;9850260;-23,7250996;-46,5773545;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;389;389
416;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;368;44444;ANDERSON CARNEIRO DA SILVA;1;1090;1;Principal;EE. PROF JOAO BATISTA BERNARDES;1;Convencional;RUA JOAO XXIII, 340;JARDIM NAZARETH;9851630;-23,7149755;-46,5938781;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;382;382
417;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;383;44444;ANDERSON CARNEIRO DA SILVA;1;1465;1;Principal;EMEB. MARCOS ROGÉRIO DA ROSA;1;Convencional;ESTRADA DOS CASA, 3681;JARDIM DO LAGO;9840000;-23,7421503;-46,5761706;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;383;383
418;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;383;28300;ANDERSON CARNEIRO DA SILVA;3;1465;1;Principal;EMEB. MARCOS ROGÉRIO DA ROSA;1;Convencional;ESTRADA DOS CASA, 3681;JARDIM DO LAGO;9840000;-23,7421503;-46,5761706;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;383;383
419;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;385;44444;ANDERSON CARNEIRO DA SILVA;1;1082;1;Principal;EE. SANTA OLÍMPIA;1;Convencional;RUA FREIRE DE ANDRADE, 4;VILA RICA;9850260;-23,7250996;-46,5773545;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;386;386
420;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;387;44444;ANDERSON CARNEIRO DA SILVA;2;1120;1;Principal;EE. JEAN PIAGET;1;Convencional;RUA MARIA COPEINSK, 191;JARDIM DETROIT;9840520;-23,7386395;-46,573612;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;380;380
421;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;395;44444;ANDERSON CARNEIRO DA SILVA;1;1317;1;Principal;EE. PROFª. CLARICE MAGALHÃES CASTRO;1;Convencional;AVENIDA SENADOR RICARDO BATISTA, 355;VILA SIMONE;9812510;-23,7230059;-46,5725757;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;269;269
422;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;400;44444;ANDERSON CARNEIRO DA SILVA;1;1082;1;Principal;EE. SANTA OLÍMPIA;1;Convencional;RUA FREIRE DE ANDRADE, 4;VILA RICA;9850260;-23,7250996;-46,5773545;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;391;391
423;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;406;44444;ANDERSON CARNEIRO DA SILVA;1;1465;1;Principal;EMEB. MARCOS ROGÉRIO DA ROSA;1;Convencional;ESTRADA DOS CASA, 3681;JARDIM DO LAGO;9840000;-23,7421503;-46,5761706;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;386;386
424;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;406;28300;ANDERSON CARNEIRO DA SILVA;4;1465;1;Principal;EMEB. MARCOS ROGÉRIO DA ROSA;1;Convencional;ESTRADA DOS CASA, 3681;JARDIM DO LAGO;9840000;-23,7421503;-46,5761706;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;386;386
425;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;408;44444;ANDERSON CARNEIRO DA SILVA;2;1490;1;Principal;COLÉGIO ÁBACO;1;Convencional;AVENIDA JOÃO FIRMINO, 1.099;VILA SIMONE;9810260;-23,7222448;-46,5684775;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;391;391
426;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;408;28300;ANDERSON CARNEIRO DA SILVA;1;1490;1;Principal;COLÉGIO ÁBACO;1;Convencional;AVENIDA JOÃO FIRMINO, 1.099;VILA SIMONE;9810260;-23,7222448;-46,5684775;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;391;391
427;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;411;44444;ANDERSON CARNEIRO DA SILVA;2;1490;1;Principal;COLÉGIO ÁBACO;1;Convencional;AVENIDA JOÃO FIRMINO, 1.099;VILA SIMONE;9810260;-23,7222448;-46,5684775;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;391;391
428;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;415;44444;ANDERSON CARNEIRO DA SILVA;1;1465;1;Principal;EMEB. MARCOS ROGÉRIO DA ROSA;1;Convencional;ESTRADA DOS CASA, 3681;JARDIM DO LAGO;9840000;-23,7421503;-46,5761706;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;383;383
429;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;415;28300;ANDERSON CARNEIRO DA SILVA;4;1465;1;Principal;EMEB. MARCOS ROGÉRIO DA ROSA;1;Convencional;ESTRADA DOS CASA, 3681;JARDIM DO LAGO;9840000;-23,7421503;-46,5761706;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;383;383
430;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;419;44444;ANDERSON CARNEIRO DA SILVA;1;1457;1;Principal;EE. REVERENDO OMAR DAIBERT;1;Convencional;RUA LEONARDO MARTINS NETO, 41;VILA CRUZEIRO;9850020;-23,7318251;-46,5722542;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;397;397
431;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;419;28300;ANDERSON CARNEIRO DA SILVA;3;1457;1;Principal;EE. REVERENDO OMAR DAIBERT;1;Convencional;RUA LEONARDO MARTINS NETO, 41;VILA CRUZEIRO;9850020;-23,7318251;-46,5722542;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;397;397
432;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;420;44444;ANDERSON CARNEIRO DA SILVA;1;1465;1;Principal;EMEB. MARCOS ROGÉRIO DA ROSA;1;Convencional;ESTRADA DOS CASA, 3681;JARDIM DO LAGO;9840000;-23,7421503;-46,5761706;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;385;385
433;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;420;28300;ANDERSON CARNEIRO DA SILVA;1;1465;1;Principal;EMEB. MARCOS ROGÉRIO DA ROSA;1;Convencional;ESTRADA DOS CASA, 3681;JARDIM DO LAGO;9840000;-23,7421503;-46,5761706;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;385;385
434;2016;02/10/2016;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;296;425;44444;ANDERSON CARNEIRO DA SILVA;3;1465;1;Principal;EMEB. MARCOS ROGÉRIO DA ROSA;1;Convencional;ESTRADA DOS CASA, 3681;JARDIM DO LAGO;9840000;-23,7421503;-46,5761706;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;384;384
